Id,Sales
4672,5385.0
4673,5030.0
4674,5333.0
4675,9824.0
4676,4616.0
4677,3244.0
4678,6178.0
4679,5205.0
4680,2661.0
4681,4722.0
4682,8596.0
4683,6656.0
4684,10321.0
4685,8033.0
4686,6644.0
4687,5736.0
4688,4275.0
4689,9939.0
4690,7610.0
4691,6484.0
4692,4769.0
4693,5025.0
4694,4637.0
4695,2118.0
4696,11384.0
4697,6668.0
4698,5803.0
4699,4232.0
4700,1273.0
4701,7536.0
4702,6077.0
4703,4144.0
4704,3854.0
4705,6759.0
4706,4899.0
4707,3683.0
4708,10152.0
4709,4446.0
4710,4397.0
4711,3391.0
4712,2407.0
4713,4330.0
4714,12356.0
4715,3988.0
4716,5665.0
4717,5067.0
4718,3967.0
4719,3007.0
4720,6321.0
4721,2227.0
4722,9664.0
4723,5455.0
4724,2880.0
4725,7904.0
4726,2027.0
4727,3396.0
4728,8674.0
4729,7323.0
4730,7871.0
4731,2088.0
4732,4498.0
4733,4397.0
4734,3559.0
4735,16940.0
4736,12349.0
4737,4782.0
4738,2753.0
4739,5354.0
4740,4164.0
4741,2307.0
4742,6925.0
4743,4632.0
4744,5688.0
4745,6582.0
4746,4697.0
4747,4683.0
4748,5939.0
4749,6167.0
4750,6452.0
4751,2574.0
4752,5498.0
4753,6794.0
4754,7579.0
4755,5202.0
4756,7129.0
4757,2009.0
4758,9653.0
4759,4862.0
4760,2643.0
4761,4414.0
4762,3744.0
4763,4333.0
4764,6711.0
4765,3595.0
4766,4903.0
4767,4671.0
4768,7765.0
4769,7917.0
4770,4820.0
4771,7345.0
4772,5946.0
4773,2202.0
4774,10599.0
4775,3427.0
4776,3217.0
4777,5746.0
4778,9165.0
4779,9023.0
4780,3840.0
4781,4242.0
4782,6349.0
4783,6779.0
4784,4087.0
4785,8052.0
4786,2975.0
4787,4496.0
4788,3345.0
4789,2939.0
4790,2458.0
4791,7693.0
4792,6323.0
4793,3420.0
4794,4256.0
4795,7711.0
4796,7597.0
4797,4584.0
4798,5014.0
4799,5684.0
4800,7024.0
4801,4407.0
4802,1615.0
4803,6032.0
4804,5769.0
4805,6195.0
4806,5524.0
4807,2598.0
4808,10467.0
4809,2731.0
4810,8795.0
4811,4313.0
4812,4409.0
4813,7303.0
4814,3418.0
4815,4020.0
4816,9271.0
4817,2374.0
4818,6373.0
4819,9199.0
4820,6473.0
4821,2396.0
4822,4746.0
4823,3245.0
4824,1990.0
4825,4504.0
4826,5946.0
4827,4631.0
4828,4488.0
4829,4541.0
4830,4149.0
4831,9017.0
4832,5398.0
4833,5727.0
4834,3972.0
4835,5274.0
4836,5905.0
4837,5689.0
4838,7525.0
4839,8060.0
4840,8209.0
4841,5427.0
4842,4733.0
4843,2467.0
4844,5238.0
4845,8541.0
4846,6001.0
4847,5845.0
4848,13686.0
4849,2499.0
4850,5296.0
4851,3971.0
4852,8234.0
4853,9748.0
4854,7043.0
4855,7389.0
4856,7498.0
4857,4803.0
4858,6288.0
4859,4690.0
4860,1713.0
4861,4694.0
4862,3068.0
4863,2671.0
4864,6703.0
4865,17585.0
4866,5623.0
4867,2856.0
4868,4376.0
4869,4246.0
4870,5349.0
4871,1754.0
4872,6379.0
4873,6844.0
4874,2959.0
4875,10357.0
4876,12075.0
4877,3013.0
4878,5054.0
4879,3862.0
4880,3530.0
4881,3905.0
4882,7954.0
4883,3538.0
4884,4624.0
4885,4661.0
4886,4880.0
4887,4204.0
4888,7764.0
4889,3043.0
4890,7838.0
4891,6684.0
4892,4140.0
4893,4058.0
4894,3617.0
4895,4621.0
4896,4469.0
4897,9109.0
4898,3579.0
4899,3517.0
4900,6150.0
4901,3951.0
4902,5708.0
4903,4873.0
4904,5407.0
4905,9656.0
4906,5901.0
4907,5504.0
4908,3570.0
4909,4082.0
4910,4867.0
4911,3348.0
4912,4666.0
4913,4627.0
4914,11158.0
4915,6652.0
4916,4293.0
4917,5669.0
4918,5377.0
4919,6084.0
4920,5360.0
4921,8216.0
4922,6288.0
4923,4488.0
4924,2738.0
4925,1468.0
4926,3703.0
4927,20796.0
4928,1829.0
4929,4838.0
4930,5991.0
4931,6856.0
4932,3415.0
4933,8029.0
4934,5532.0
4935,5223.0
4936,2513.0
4937,7299.0
4938,3412.0
4939,6257.0
4940,9334.0
4941,3578.0
4942,7884.0
4943,6425.0
4944,3178.0
4945,5658.0
4946,5900.0
4947,2414.0
4948,8503.0
4949,6169.0
4950,4355.0
4951,9534.0
4952,8738.0
4953,5842.0
4954,4565.0
4955,3210.0
4956,4977.0
4957,3142.0
4958,5580.0
4959,2171.0
4960,6223.0
4961,2488.0
4962,5504.0
4963,4993.0
4964,4111.0
4965,5179.0
4966,8518.0
4967,5179.0
4968,7102.0
4969,5128.0
4970,5575.0
4971,8810.0
4972,6631.0
4973,4365.0
4974,4939.0
4975,4596.0
4976,4506.0
4977,12004.0
4978,5539.0
4979,5143.0
4980,7785.0
4981,6859.0
4982,1722.0
4983,9875.0
4984,7439.0
4985,5992.0
4986,6686.0
4987,6205.0
4988,8782.0
4989,5041.0
4990,3712.0
4991,2890.0
4992,6268.0
4993,7621.0
4994,2524.0
4995,8134.0
4996,6751.0
4997,4119.0
4998,7179.0
4999,4306.0
5000,6832.0
5001,2561.0
5002,4152.0
5003,4489.0
5004,3205.0
5005,5805.0
5006,6856.0
5007,7785.0
5008,5874.0
5009,3931.0
5010,5689.0
5011,6433.0
5012,7104.0
5013,2693.0
5014,2398.0
5015,8391.0
5016,5547.0
5017,3378.0
5018,7651.0
5019,6796.0
5020,5910.0
5021,4799.0
5022,1645.0
5023,5827.0
5024,5772.0
5025,4879.0
5026,8186.0
5027,6208.0
5028,3325.0
5029,4903.0
5030,2898.0
5031,853.0
5032,6641.0
5033,9883.0
5034,5012.0
5035,3661.0
5036,2777.0
5037,4810.0
5038,7385.0
5039,5681.0
5040,8853.0
5041,3728.0
5042,3891.0
5043,3036.0
5044,6360.0
5045,2974.0
5046,2381.0
5047,3948.0
5048,3657.0
5049,6409.0
5050,3740.0
5051,5057.0
5052,4795.0
5053,7687.0
5054,4497.0
5055,5514.0
5056,9529.0
5057,5958.0
5058,6481.0
5059,1896.0
5060,4217.0
5061,4775.0
5062,3638.0
5063,7970.0
5064,8660.0
5065,6167.0
5066,5975.0
5067,5612.0
5068,6923.0
5069,10762.0
5070,2942.0
5071,3490.0
5072,4915.0
5073,5392.0
5074,5185.0
5075,7182.0
5076,6376.0
5077,6082.0
5078,2549.0
5079,6005.0
5080,5697.0
5081,3026.0
5082,5858.0
5083,3057.0
5084,6322.0
5085,4719.0
5086,4841.0
5087,5785.0
5088,3506.0
5089,5324.0
5090,6648.0
5091,4400.0
5092,8298.0
5093,5154.0
5094,8679.0
5095,4418.0
5096,3470.0
5097,8070.0
5098,2435.0
5099,9429.0
5100,5553.0
5101,4754.0
5102,7076.0
5103,4187.0
5104,3818.0
5105,7231.0
5106,3066.0
5107,2739.0
5108,5867.0
5109,5177.0
5110,9535.0
5111,6055.0
5112,5200.0
5113,3140.0
5114,6069.0
5115,3007.0
5116,9679.0
5117,6654.0
5118,12973.0
5119,5654.0
5120,5142.0
5121,7001.0
5122,6832.0
5123,2556.0
5124,8043.0
5125,6072.0
5126,5491.0
5127,5531.0
5128,4805.0
5129,2735.0
5130,4851.0
5131,3263.0
5132,2613.0
5133,6482.0
5134,5352.0
5135,22773.0
5136,7615.0
5137,3966.0
5138,6318.0
5139,9262.0
5140,5671.0
5141,7240.0
5142,5577.0
5143,6751.0
5144,6911.0
5145,4929.0
5146,5273.0
5147,6710.0
5148,7743.0
5149,7061.0
5150,7490.0
5151,5495.0
5152,5003.0
5153,5195.0
5154,9512.0
5155,10080.0
5156,8598.0
5157,7796.0
5158,3324.0
5159,5832.0
5160,3744.0
5161,7436.0
5162,10212.0
5163,9306.0
5164,5225.0
5165,4643.0
5166,3709.0
5167,6145.0
5168,9719.0
5169,6085.0
5170,4919.0
5171,5056.0
5172,7083.0
5173,3323.0
5174,7629.0
5175,3994.0
5176,7385.0
5177,6236.0
5178,5374.0
5179,8193.0
5180,6598.0
5181,4774.0
5182,6258.0
5183,7346.0
5184,11294.0
5185,5831.0
5186,7002.0
5187,7098.0
5188,8525.0
5189,6182.0
5190,8928.0
5191,3872.0
5192,4463.0
5193,5373.0
5194,6078.0
5195,9527.0
5196,7687.0
5197,4967.0
5198,7379.0
5199,6913.0
5200,8723.0
5201,3818.0
5202,12045.0
5203,4301.0
5204,5911.0
5205,7888.0
5206,4254.0
5207,5988.0
5208,6270.0
5209,7028.0
5210,5618.0
5211,6092.0
5212,8438.0
5213,7665.0
5214,6973.0
5215,4768.0
5216,7262.0
5217,12433.0
5218,6457.0
5219,3929.0
5220,6741.0
5221,5922.0
5222,5358.0
5223,8399.0
5224,3859.0
5225,8076.0
5226,5533.0
5227,6837.0
5228,7033.0
5229,5256.0
5230,8418.0
5231,4801.0
5232,7893.0
5233,8208.0
5234,4849.0
5235,4785.0
5236,7021.0
5237,5846.0
5238,5612.0
5239,8622.0
5240,6428.0
5241,6941.0
5242,5096.0
5243,4534.0
5244,6244.0
5245,8204.0
5246,7085.0
5247,8340.0
5248,7926.0
5249,5465.0
5250,8581.0
5251,5199.0
5252,6016.0
5253,8773.0
5254,6547.0
5255,9461.0
5256,7885.0
5257,6991.0
5258,5684.0
5259,7259.0
5260,7683.0
5261,5688.0
5262,3541.0
5263,4601.0
5264,7122.0
5265,4554.0
5266,4439.0
5267,7763.0
5268,6229.0
5269,5809.0
5270,5755.0
5271,4762.0
5272,6424.0
5273,6562.0
5274,5703.0
5275,5733.0
5276,5186.0
5277,6167.0
5278,3471.0
5279,6402.0
5280,4709.0
5281,8282.0
5282,7090.0
5283,5568.0
5284,13647.0
5285,3895.0
5286,5550.0
5287,10265.0
5288,6870.0
5289,8517.0
5290,7411.0
5291,5567.0
5292,6221.0
5293,5379.0
5294,7560.0
5295,9647.0
5296,5687.0
5297,3205.0
5298,4335.0
5299,8109.0
5300,8997.0
5301,5947.0
5302,6368.0
5303,4720.0
5304,4790.0
5305,3206.0
5306,4894.0
5307,6249.0
5308,7007.0
5309,6090.0
5310,5585.0
5311,8070.0
5312,9101.0
5313,7871.0
5314,5004.0
5315,8731.0
5316,9865.0
5317,5386.0
5318,7426.0
5319,5414.0
5320,6833.0
5321,3905.0
5322,5867.0
5323,5189.0
5324,8187.0
5325,7088.0
5326,8098.0
5327,6999.0
5328,5408.0
5329,8277.0
5330,17079.0
5331,8917.0
5332,4731.0
5333,3070.0
5334,6110.0
5335,7196.0
5336,5872.0
5337,12516.0
5338,19755.0
5339,4420.0
5340,4520.0
5341,7984.0
5342,4698.0
5343,7881.0
5344,5904.0
5345,7092.0
5346,5875.0
5347,6146.0
5348,6240.0
5349,6951.0
5350,9769.0
5351,6313.0
5352,5996.0
5353,6506.0
5354,4611.0
5355,5121.0
5356,7373.0
5357,5791.0
5358,5301.0
5359,6944.0
5360,5430.0
5361,5443.0
5362,6702.0
5363,6455.0
5364,8559.0
5365,7318.0
5366,7654.0
5367,5930.0
5368,3882.0
5369,5259.0
5370,6576.0
5371,6225.0
5372,4301.0
5373,7212.0
5374,6277.0
5375,9496.0
5376,6569.0
5377,5212.0
5378,4724.0
5379,4411.0
5380,9332.0
5381,5436.0
5382,8093.0
5383,13567.0
5384,7508.0
5385,5685.0
5386,5613.0
5387,4418.0
5388,7289.0
5389,3828.0
5390,4736.0
5391,9384.0
5392,5228.0
5393,14188.0
5394,11859.0
5395,5231.0
5396,6274.0
5397,6114.0
5398,6417.0
5399,5404.0
5400,11441.0
5401,7543.0
5402,7976.0
5403,3991.0
5404,7497.0
5405,5657.0
5406,8728.0
5407,6517.0
5408,6028.0
5409,6659.0
5410,6271.0
5411,8181.0
5412,8535.0
5413,6322.0
5414,9444.0
5415,6599.0
5416,8936.0
5417,5714.0
5418,4884.0
5419,5074.0
5420,9502.0
5421,6182.0
5422,7624.0
5423,5871.0
5424,8895.0
5425,4857.0
5426,8315.0
5427,5751.0
5428,3830.0
5429,12000.0
5430,16020.0
5431,6966.0
5432,6640.0
5433,8815.0
5434,9578.0
5435,10478.0
5436,5862.0
5437,6972.0
5438,5823.0
5439,8593.0
5440,4002.0
5441,5418.0
5442,5543.0
5443,5619.0
5444,7348.0
5445,4533.0
5446,4066.0
5447,7301.0
5448,3989.0
5449,4397.0
5450,5812.0
5451,5966.0
5452,9222.0
5453,9202.0
5454,6438.0
5455,6445.0
5456,6220.0
5457,10147.0
5458,6351.0
5459,5665.0
5460,4980.0
5461,9188.0
5462,4396.0
5463,7264.0
5464,3320.0
5465,4356.0
5466,6590.0
5467,5919.0
5468,5634.0
5469,9225.0
5470,9505.0
5471,11219.0
5472,5480.0
5473,10233.0
5474,2750.0
5475,5367.0
5476,6967.0
5477,4063.0
5478,8213.0
5479,5008.0
5480,4872.0
5481,8849.0
5482,9557.0
5483,7412.0
5484,5332.0
5485,4254.0
5486,8143.0
5487,8211.0
5488,5038.0
5489,5790.0
5490,6819.0
5491,8141.0
5492,4231.0
5493,5147.0
5494,7742.0
5495,8181.0
5496,11211.0
5497,5288.0
5498,13373.0
5499,6657.0
5500,4993.0
5501,3165.0
5502,5477.0
5503,6072.0
5504,5639.0
5505,8265.0
5506,5417.0
5507,4413.0
5508,7147.0
5509,3380.0
5510,7340.0
5511,7268.0
5512,7118.0
5513,9040.0
5514,5073.0
5515,9049.0
5516,5757.0
5517,5839.0
5518,6450.0
5519,4814.0
5520,9969.0
5521,6203.0
5522,4436.0
5523,6640.0
5524,8581.0
5525,7172.0
5526,5641.0
5527,8178.0
5528,5375.0
5529,7028.0
5530,6393.0
5531,9771.0
5532,5601.0
5533,5845.0
5534,5920.0
5535,5139.0
5536,3791.0
5537,5489.0
5538,8817.0
5539,8052.0
5540,10837.0
5541,10566.0
5542,8134.0
5543,5719.0
5544,4929.0
5545,10264.0
5546,11138.0
5547,7146.0
5548,7638.0
5549,8707.0
5550,5710.0
5551,3527.0
5552,9809.0
5553,6387.0
5554,6181.0
5555,5632.0
5556,2378.0
5557,10299.0
5558,6363.0
5559,4840.0
5560,5296.0
5561,6157.0
5562,6413.0
5563,6819.0
5564,7172.0
5565,5060.0
5566,4675.0
5567,3430.0
5568,2832.0
5569,6696.0
5570,17109.0
5571,3735.0
5572,5975.0
5573,6574.0
5574,5843.0
5575,4752.0
5576,5705.0
5577,3278.0
5578,7808.0
5579,6551.0
5580,4082.0
5581,8416.0
5582,4971.0
5583,4472.0
5584,8770.0
5585,7096.0
5586,8398.0
5587,4813.0
5588,6192.0
5589,4759.0
5590,4812.0
5591,13823.0
5592,10941.0
5593,6723.0
5594,4930.0
5595,4819.0
5596,6281.0
5597,4048.0
5598,8005.0
5599,4884.0
5600,5267.0
5601,7496.0
5602,4922.0
5603,6106.0
5604,6664.0
5605,6931.0
5606,7132.0
5607,3808.0
5608,5358.0
5609,6899.0
5610,8007.0
5611,8261.0
5612,7122.0
5613,4218.0
5614,8388.0
5615,5692.0
5616,4604.0
5617,7463.0
5618,6798.0
5619,6123.0
5620,5930.0
5621,6168.0
5622,5516.0
5623,5597.0
5624,6683.0
5625,7018.0
5626,5584.0
5627,9423.0
5628,6279.0
5629,4384.0
5630,11481.0
5631,5223.0
5632,3166.0
5633,7749.0
5634,8035.0
5635,8903.0
5636,4538.0
5637,5997.0
5638,5691.0
5639,6922.0
5640,5800.0
5641,8246.0
5642,3301.0
5643,5629.0
5644,5457.0
5645,4653.0
5646,4819.0
5647,7045.0
5648,7580.0
5649,3621.0
5650,7068.0
5651,6808.0
5652,8351.0
5653,5095.0
5654,6356.0
5655,6764.0
5656,7932.0
5657,7959.0
5658,3142.0
5659,8833.0
5660,6156.0
5661,7360.0
5662,4492.0
5663,3592.0
5664,8386.0
5665,5557.0
5666,8671.0
5667,6103.0
5668,5122.0
5669,7884.0
5670,5534.0
5671,5825.0
5672,7881.0
5673,5400.0
5674,8377.0
5675,10549.0
5676,6926.0
5677,4723.0
5678,5067.0
5679,4058.0
5680,3047.0
5681,7562.0
5682,5458.0
5683,8906.0
5684,4704.0
5685,5764.0
5686,5655.0
5687,8170.0
5688,5612.0
5689,5539.0
5690,5439.0
5691,7171.0
5692,5413.0
5693,6847.0
5694,7977.0
5695,8482.0
5696,7862.0
5697,6944.0
5698,5849.0
5699,4445.0
5700,5266.0
5701,10778.0
5702,7975.0
5703,6678.0
5704,15544.0
5705,5049.0
5706,5395.0
5707,5669.0
5708,8760.0
5709,10167.0
5710,6833.0
5711,7548.0
5712,8003.0
5713,3702.0
5714,6707.0
5715,5491.0
5716,4394.0
5717,4897.0
5718,3329.0
5719,4550.0
5720,8115.0
5721,15758.0
5722,6886.0
5723,4653.0
5724,7175.0
5725,4155.0
5726,6074.0
5727,4175.0
5728,8787.0
5729,6874.0
5730,6318.0
5731,12331.0
5732,13595.0
5733,4776.0
5734,6422.0
5735,3925.0
5736,5134.0
5737,5101.0
5738,7989.0
5739,4609.0
5740,4914.0
5741,5268.0
5742,5354.0
5743,6320.0
5744,7256.0
5745,3851.0
5746,7401.0
5747,8099.0
5748,6586.0
5749,4685.0
5750,3956.0
5751,7523.0
5752,4485.0
5753,9463.0
5754,3803.0
5755,5007.0
5756,6714.0
5757,4819.0
5758,4601.0
5759,5698.0
5760,6176.0
5761,9238.0
5762,8394.0
5763,5669.0
5764,3840.0
5765,5206.0
5766,4837.0
5767,4520.0
5768,6056.0
5769,5699.0
5770,10576.0
5771,6786.0
5772,6484.0
5773,7263.0
5774,4897.0
5775,8776.0
5776,5124.0
5777,10866.0
5778,6104.0
5779,5187.0
5780,4102.0
5781,3898.0
5782,6435.0
5783,20327.0
5784,3870.0
5785,5194.0
5786,10074.0
5787,6121.0
5788,4663.0
5789,8058.0
5790,6114.0
5791,4760.0
5792,4080.0
5793,8831.0
5794,5652.0
5795,6624.0
5796,7572.0
5797,4132.0
5798,7269.0
5799,6474.0
5800,3892.0
5801,7849.0
5802,9256.0
5803,4166.0
5804,7746.0
5805,6847.0
5806,4796.0
5807,9411.0
5808,7209.0
5809,7442.0
5810,4847.0
5811,4601.0
5812,5867.0
5813,3839.0
5814,7422.0
5815,3836.0
5816,6946.0
5817,4533.0
5818,5941.0
5819,5355.0
5820,6353.0
5821,6602.0
5822,8993.0
5823,5874.0
5824,6791.0
5825,5536.0
5826,8298.0
5827,9106.0
5828,6513.0
5829,3888.0
5830,5847.0
5831,6474.0
5832,4050.0
5833,11967.0
5834,5318.0
5835,5739.0
5836,9566.0
5837,6720.0
5838,3883.0
5839,11327.0
5840,9443.0
5841,5046.0
5842,7290.0
5843,8943.0
5844,6934.0
5845,5069.0
5846,6817.0
5847,5150.0
5848,6277.0
5849,7419.0
5850,4405.0
5851,7418.0
5852,7504.0
5853,5633.0
5854,7603.0
5855,5759.0
5856,6094.0
5857,3788.0
5858,7381.0
5859,7068.0
5860,5952.0
5861,5690.0
5862,7107.0
5863,8677.0
5864,5981.0
5865,4646.0
5866,6161.0
5867,7158.0
5868,6284.0
5869,4304.0
5870,3811.0
5871,6851.0
5872,7517.0
5873,5264.0
5874,8235.0
5875,6760.0
5876,5627.0
5877,5357.0
5878,2951.0
5879,6417.0
5880,6819.0
5881,6583.0
5882,8023.0
5883,7364.0
5884,4714.0
5885,7386.0
5886,3596.0
5887,2642.0
5888,8010.0
5889,11889.0
5890,7348.0
5891,6407.0
5892,4010.0
5893,6506.0
5894,7146.0
5895,5367.0
5896,8762.0
5897,4429.0
5898,4222.0
5899,4943.0
5900,5739.0
5901,5215.0
5902,5079.0
5903,4587.0
5904,4220.0
5905,5926.0
5906,6423.0
5907,5297.0
5908,5527.0
5909,7310.0
5910,5034.0
5911,6682.0
5912,9264.0
5913,5944.0
5914,5962.0
5915,3629.0
5916,11352.0
5917,6311.0
5918,5148.0
5919,8119.0
5920,7191.0
5921,6775.0
5922,6082.0
5923,6826.0
5924,9561.0
5925,11808.0
5926,5011.0
5927,4175.0
5928,5292.0
5929,5785.0
5930,5532.0
5931,6218.0
5932,8442.0
5933,5594.0
5934,4014.0
5935,5537.0
5936,7793.0
5937,4929.0
5938,7059.0
5939,3848.0
5940,7215.0
5941,6891.0
5942,7003.0
5943,7845.0
5944,6051.0
5945,4792.0
5946,6427.0
5947,7370.0
5948,8364.0
5949,7267.0
5950,8283.0
5951,5505.0
5952,4295.0
5953,9435.0
5954,4319.0
5955,9869.0
5956,6393.0
5957,4464.0
5958,6577.0
5959,5569.0
5960,7068.0
5961,9522.0
5962,4076.0
5963,4663.0
5964,7044.0
5965,7422.0
5966,9395.0
5967,5719.0
5968,5479.0
5969,4928.0
5970,6564.0
5971,5209.0
5972,9793.0
5973,8314.0
5974,10862.0
5975,4236.0
5976,6326.0
5977,9637.0
5978,7356.0
5979,4624.0
5980,9712.0
5981,5749.0
5982,5576.0
5983,5097.0
5984,5066.0
5985,4967.0
5986,5384.0
5987,4507.0
5988,4433.0
5989,7539.0
5990,6129.0
5991,21679.0
5992,7246.0
5993,3776.0
5994,6103.0
5995,8583.0
5996,6984.0
5997,6894.0
5998,5296.0
5999,6801.0
6000,6958.0
6001,4441.0
6002,5033.0
6003,6198.0
6004,7551.0
6005,6790.0
6006,9079.0
6007,5014.0
6008,4417.0
6009,4823.0
6010,8632.0
6011,10164.0
6012,8294.0
6013,7393.0
6014,3935.0
6015,5316.0
6016,3654.0
6017,7039.0
6018,9719.0
6019,8956.0
6020,4873.0
6021,4800.0
6022,3817.0
6023,5822.0
6024,9497.0
6025,5655.0
6026,4735.0
6027,4632.0
6028,7273.0
6029,3173.0
6030,6882.0
6031,3738.0
6032,6556.0
6033,5909.0
6034,5111.0
6035,7442.0
6036,6430.0
6037,4613.0
6038,6173.0
6039,6746.0
6040,10660.0
6041,5436.0
6042,7252.0
6043,6832.0
6044,7937.0
6045,5784.0
6046,8302.0
6047,3904.0
6048,4766.0
6049,5496.0
6050,5568.0
6051,8841.0
6052,7113.0
6053,4809.0
6054,6777.0
6055,6032.0
6056,8738.0
6057,3493.0
6058,11894.0
6059,4217.0
6060,5620.0
6061,7603.0
6062,4210.0
6063,5609.0
6064,5388.0
6065,6878.0
6066,5217.0
6067,5834.0
6068,7822.0
6069,7198.0
6070,6683.0
6071,4528.0
6072,6837.0
6073,11406.0
6074,6107.0
6075,4173.0
6076,6123.0
6077,5609.0
6078,4852.0
6079,7275.0
6080,3628.0
6081,7417.0
6082,5465.0
6083,6330.0
6084,6860.0
6085,3982.0
6086,8374.0
6087,4366.0
6088,7480.0
6089,7821.0
6090,4762.0
6091,4721.0
6092,6816.0
6093,5281.0
6094,5410.0
6095,7512.0
6096,5811.0
6097,7142.0
6098,5085.0
6099,4087.0
6100,5907.0
6101,8023.0
6102,7095.0
6103,7648.0
6104,7167.0
6105,5153.0
6106,8184.0
6107,4917.0
6108,5969.0
6109,8811.0
6110,5722.0
6111,9268.0
6112,7168.0
6113,6410.0
6114,5514.0
6115,6618.0
6116,6971.0
6117,5411.0
6118,3270.0
6119,4649.0
6120,6946.0
6121,4098.0
6122,3952.0
6123,7624.0
6124,6104.0
6125,5315.0
6126,5439.0
6127,4755.0
6128,6667.0
6129,6606.0
6130,5731.0
6131,5282.0
6132,4945.0
6133,5829.0
6134,3272.0
6135,5603.0
6136,4488.0
6137,7649.0
6138,6513.0
6139,5209.0
6140,11817.0
6141,4222.0
6142,5121.0
6143,9670.0
6144,5961.0
6145,8038.0
6146,6912.0
6147,5246.0
6148,5965.0
6149,4843.0
6150,8081.0
6151,9870.0
6152,6028.0
6153,2923.0
6154,4130.0
6155,7508.0
6156,7558.0
6157,5333.0
6158,6087.0
6159,4709.0
6160,5133.0
6161,3070.0
6162,5023.0
6163,5883.0
6164,6641.0
6165,5904.0
6166,4691.0
6167,7437.0
6168,8445.0
6169,7483.0
6170,4431.0
6171,8569.0
6172,9018.0
6173,5175.0
6174,7230.0
6175,5089.0
6176,6107.0
6177,3524.0
6178,6261.0
6179,4572.0
6180,8161.0
6181,6722.0
6182,7724.0
6183,7017.0
6184,5234.0
6185,7743.0
6186,17305.0
6187,8632.0
6188,4748.0
6189,2607.0
6190,5541.0
6191,7309.0
6192,5384.0
6193,12122.0
6194,18218.0
6195,3975.0
6196,4535.0
6197,9083.0
6198,4345.0
6199,7748.0
6200,5966.0
6201,7053.0
6202,5187.0
6203,5313.0
6204,5412.0
6205,6910.0
6206,8815.0
6207,5906.0
6208,5449.0
6209,6375.0
6210,4223.0
6211,4577.0
6212,6858.0
6213,5636.0
6214,4924.0
6215,6354.0
6216,5656.0
6217,5482.0
6218,6774.0
6219,6206.0
6220,7550.0
6221,7080.0
6222,7214.0
6223,5481.0
6224,3359.0
6225,5091.0
6226,6567.0
6227,5963.0
6228,4180.0
6229,6834.0
6230,6467.0
6231,8753.0
6232,6628.0
6233,4963.0
6234,4854.0
6235,4323.0
6236,8875.0
6237,4359.0
6238,7064.0
6239,14177.0
6240,7095.0
6241,7439.0
6242,5049.0
6243,4195.0
6244,6458.0
6245,3590.0
6246,4954.0
6247,9817.0
6248,4851.0
6249,14346.0
6250,12204.0
6251,4637.0
6252,5856.0
6253,5957.0
6254,6199.0
6255,5162.0
6256,10828.0
6257,7010.0
6258,8481.0
6259,3931.0
6260,7133.0
6261,5073.0
6262,8108.0
6263,5899.0
6264,5547.0
6265,6169.0
6266,5884.0
6267,7139.0
6268,9042.0
6269,5635.0
6270,8818.0
6271,6265.0
6272,9202.0
6273,5497.0
6274,4682.0
6275,4858.0
6276,9100.0
6277,5549.0
6278,7126.0
6279,5698.0
6280,8083.0
6281,4363.0
6282,8144.0
6283,6098.0
6284,3802.0
6285,11193.0
6286,16197.0
6287,6184.0
6288,6032.0
6289,8543.0
6290,9454.0
6291,10752.0
6292,5316.0
6293,6890.0
6294,5413.0
6295,7611.0
6296,3655.0
6297,5190.0
6298,4809.0
6299,5346.0
6300,6786.0
6301,4718.0
6302,4026.0
6303,6764.0
6304,3559.0
6305,4085.0
6306,5837.0
6307,5553.0
6308,8455.0
6309,8043.0
6310,6769.0
6311,6034.0
6312,5879.0
6313,10865.0
6314,6530.0
6315,4713.0
6316,4715.0
6317,7842.0
6318,4155.0
6319,6809.0
6320,3319.0
6321,4452.0
6322,6512.0
6323,5612.0
6324,4876.0
6325,8676.0
6326,9491.0
6327,11652.0
6328,5472.0
6329,8871.0
6330,2631.0
6331,4812.0
6332,6110.0
6333,3774.0
6334,7067.0
6335,4768.0
6336,4725.0
6337,8004.0
6338,9964.0
6339,8848.0
6340,4940.0
6341,4140.0
6342,8147.0
6343,7379.0
6344,5305.0
6345,5062.0
6346,6056.0
6347,9026.0
6348,3713.0
6349,5410.0
6350,7013.0
6351,7268.0
6352,11864.0
6353,4591.0
6354,12847.0
6355,6070.0
6356,4778.0
6357,3292.0
6358,5269.0
6359,5589.0
6360,5356.0
6361,6836.0
6362,4665.0
6363,4529.0
6364,6563.0
6365,3110.0
6366,6998.0
6367,6734.0
6368,7075.0
6369,8325.0
6370,4856.0
6371,8286.0
6372,5505.0
6373,5474.0
6374,5695.0
6375,4647.0
6376,9847.0
6377,6225.0
6378,4454.0
6379,6369.0
6380,7886.0
6381,6654.0
6382,5338.0
6383,7495.0
6384,5102.0
6385,6081.0
6386,6109.0
6387,8265.0
6388,6117.0
6389,5677.0
6390,5042.0
6391,4604.0
6392,3561.0
6393,5147.0
6394,8031.0
6395,8138.0
6396,9738.0
6397,9868.0
6398,7538.0
6399,5739.0
6400,5032.0
6401,10097.0
6402,10486.0
6403,6273.0
6404,7874.0
6405,7655.0
6406,5462.0
6407,3728.0
6408,9110.0
6409,6309.0
6410,6162.0
6411,5338.0
6412,2442.0
6413,10634.0
6414,6201.0
6415,4506.0
6416,4589.0
6417,5554.0
6418,6285.0
6419,6994.0
6420,6288.0
